direction,seed,component,kind,side,sublayer,layer,train_d_toxic_vs_reference,train_auc_toxic_vs_reference,dev_d_toxic_vs_reference,dev_auc_toxic_vs_reference,dev_d_toxic_vs_generated,dev_auc_toxic_vs_generated,dev_d_copy_vs_ordinary,dev_auc_copy_vs_ordinary,dev_d_template_vs_ordinary,dev_auc_template_vs_ordinary,control_language_max_auc,control_corr_token_count,train_rows_per_cell,dev_rows_per_cell,language_balanced
mean_diff,2024,enc.mlp.L6.n1148,neuron,encoder,mlp,6,0.006809072,0.5068098645989894,-0.040751178,0.48458060255042423,0.0060928036,0.5049027079205406,-0.020153623,0.5024825210254331,0.3403961,0.5888380204926967,0.7008649596098155,-0.11045282379530447,122,27,True
mean_diff,2024,enc.mlp.L6.n1149,neuron,encoder,mlp,6,-0.39128765,0.3716112421657526,-0.4136552,0.375078324781114,-0.22602905,0.43734017510880796,-0.09645225,0.48231837065558814,-0.45151627,0.4517113581861783,0.7313290656912055,0.18035902002208518,122,27,True
mean_diff,2024,enc.mlp.L6.n1150,neuron,encoder,mlp,6,-0.02341436,0.4905391820199667,-0.05227381,0.4850547850090603,-0.05459985,0.48241291131094516,0.053995322,0.5266997669470058,-0.228553,0.4630477436232831,0.6249428440786466,0.018172116588921185,122,27,True
mean_diff,2024,enc.mlp.L6.n1151,neuron,encoder,mlp,6,-0.0140996,0.4778194166575426,-0.05375223,0.46298836559467565,-0.0021287107,0.47662111128046203,0.10609974,0.5283210051676968,0.45809236,0.605188576411598,0.7073426306965402,-0.14565914581654887,122,27,True
mean_diff,2024,enc.mlp.L6.n1152,neuron,encoder,mlp,6,-0.024909938,0.5016838033052312,-0.005895196,0.5068333079307016,-0.013021225,0.4973157885823638,0.08047466,0.500253318471983,0.12151477,0.5236538042293437,0.6237235177564395,-0.1504781056771644,122,27,True
mean_diff,2024,enc.mlp.L6.n1153,neuron,encoder,mlp,6,-0.03345881,0.47925521149564865,0.04886627,0.5101187149655371,0.023722237,0.49876373858998463,-0.06188094,0.46316749417367514,-0.19435069,0.461303684325267,0.6401463191586648,-0.044548046376457,122,27,True
mean_diff,2024,enc.mlp.L6.n1154,neuron,encoder,mlp,6,-0.20096321,0.4134973009379531,-0.14798644,0.4159257565750478,-0.10071632,0.43569747159139016,0.09168804,0.5654068294660046,-0.36063853,0.355134074558535,0.6995122694711172,-0.06923649706615871,122,27,True
mean_diff,2024,enc.mlp.L6.n1155,neuron,encoder,mlp,6,0.40918761,0.64100649964665,0.39370126,0.6519500753611407,0.16498794,0.5622787854155024,0.1400063,0.5665214307427298,-0.26691905,0.41944626117287986,0.7355014479500077,0.05902043640525723,122,27,True
mean_diff,2024,enc.mlp.L6.n1156,neuron,encoder,mlp,6,0.14709984,0.5309056705186778,0.14876108,0.5296787413842741,0.16828264,0.5369100238784739,-0.23688783,0.4464484750227986,0.562384,0.620013080444735,0.6883097088858405,-0.10709197392298288,122,27,True
mean_diff,2024,enc.mlp.L6.n1157,neuron,encoder,mlp,6,0.07710876,0.526516998948245,0.215531,0.555961997662958,0.2140026,0.5660553099967823,-0.24975775,0.42668963420812644,0.951433,0.7689121430128625,0.636774119798811,-0.030394121619261368,122,27,True
mean_diff,2024,enc.mlp.L6.n1158,neuron,encoder,mlp,6,-0.14630044,0.451945249020408,-0.16726992,0.4480008128842148,-0.051622674,0.4842588358820641,0.30873144,0.5794913365082581,-0.07993305,0.4778722476564203,0.6271338210638621,0.08965125696235643,122,27,True
mean_diff,2024,enc.mlp.L6.n1159,neuron,encoder,mlp,6,0.092711836,0.5126517496624099,0.04967355,0.5034124201933987,0.067390986,0.4992717912242375,0.32071596,0.6052284932617287,0.57955486,0.5951602354480052,0.63681222374638,-0.15867371922691215,122,27,True
mean_diff,2024,enc.mlp.L6.n1160,neuron,encoder,mlp,6,0.23422599,0.5876896559732715,0.25194252,0.6018391505359955,0.046164814,0.5224474588900744,0.19423814,0.5431148039315026,-0.33299664,0.302812295618051,0.7379782045419905,-0.05135110928169954,122,27,True
mean_diff,2024,enc.mlp.L6.n1161,neuron,encoder,mlp,6,0.42007488,0.6192348399640346,0.4984118,0.6468018086673779,0.23843509,0.5688072617656523,0.010387367,0.4932617286452528,1.025616,0.6978417266187051,0.7489711934156378,0.12090404981655177,122,27,True
mean_diff,2024,enc.mlp.L6.n1162,neuron,encoder,mlp,6,0.42533922,0.6476338830992597,0.42915273,0.640078578807431,0.18141136,0.5752934003962811,-0.024882358,0.4671192623366096,0.12105566,0.5347721822541966,0.7837982014936747,-0.03656540522107405,122,27,True
mean_diff,2024,enc.mlp.L6.n1163,neuron,encoder,mlp,6,-0.35800454,0.3880055142484597,-0.23805726,0.38925299327677015,-0.16466205,0.42413927416213654,0.1951892,0.544330732597021,-1.2897806,0.1787660780466536,0.6458428593202254,0.11777888344255198,122,27,True
mean_diff,2024,enc.mlp.L6.n1164,neuron,encoder,mlp,6,0.51599747,0.6691409451196247,0.48368442,0.6468018086673779,0.23626396,0.5737692424935223,-0.10488949,0.45141351707366506,0.069137424,0.4950948332243297,0.7779492455418382,-0.01063072622494278,122,27,True
mean_diff,2024,enc.mlp.L6.n1165,neuron,encoder,mlp,6,-0.5638414,0.32474178917787266,-0.5628646,0.31904011922301817,-0.29185975,0.4089315653101661,-0.0943894,0.4889046509271456,-0.23888417,0.44778722476564203,0.7785208047553727,-0.30705241977989794,122,27,True
mean_diff,2024,enc.mlp.L6.n1166,neuron,encoder,mlp,6,0.29621086,0.5856724098460191,0.28130305,0.58107673288286,0.1383607,0.5363003607173703,0.16283871,0.5444320599858141,-0.116356365,0.4242424242424242,0.7514860539551897,-0.035331982601643615,122,27,True
mean_diff,2024,enc.mlp.L6.n1167,neuron,encoder,mlp,6,-0.21234138,0.42878839154481907,-0.2060628,0.4246981320598147,-0.03833345,0.48034683059831673,0.08872452,0.5208227783970008,-0.15185285,0.40941792020928713,0.7331008992531626,0.053486424170655016,122,27,True
mean_diff,2024,enc.mlp.L6.n1168,neuron,encoder,mlp,6,0.14786553,0.5335773603936285,0.05158966,0.5362326203661366,0.05640838,0.5122948737489204,-0.4351486,0.3824095653055021,0.007322761,0.5025070852408982,0.7035893918609968,0.09141818174275951,122,27,True
mean_diff,2024,enc.mlp.L6.n1169,neuron,encoder,mlp,6,0.102339946,0.5447078808630363,0.16052742,0.5478162204271029,0.024954556,0.5073667631966672,-0.027154611,0.46266085722970923,-0.06699147,0.4711140178766079,0.7082761774119799,-0.07073918499579457,122,27,True
mean_diff,2024,enc.mlp.L6.n1170,neuron,encoder,mlp,6,-0.4084716,0.43956639161781147,-0.46265823,0.42264898643499466,-0.35860983,0.4418957137292757,-0.032419976,0.45718917823487687,-1.9986448,0.0736865053411816,0.6894528273129097,0.23504601043165282,122,27,True
mean_diff,2024,enc.mlp.L6.n1171,neuron,encoder,mlp,6,-0.16760789,0.4393316545067867,-0.17552759,0.44451218479567817,-0.1121188,0.464732679638944,0.15926158,0.5417975478771913,-0.92776114,0.24765642031829085,0.733824874256973,0.12891057635553457,122,27,True
mean_diff,2024,enc.mlp.L6.n1172,neuron,encoder,mlp,6,-0.6334276,0.31367513710969774,-0.7357897,0.2934003962810547,-0.23353304,0.4337922742129418,-0.052621953,0.4814064241564495,0.7633189,0.6867233485938522,0.8204732510288066,-0.21909269675286577,122,27,True
mean_diff,2024,enc.mlp.L6.n1173,neuron,encoder,mlp,6,-0.34910867,0.40583972846805416,-0.3822056,0.4039526494944876,-0.24895959,0.43620552422564307,-0.07419855,0.4643834228391934,-0.6368055,0.3219969478962285,0.7677945435147082,0.29185779263914235,122,27,True
mean_diff,2024,enc.mlp.L6.n1174,neuron,encoder,mlp,6,0.095918424,0.5355224435220852,0.09597068,0.5395688326643974,-3.4449433e-05,0.5070619316161153,-0.06232525,0.45962103556591344,-0.6520289,0.3318072814475692,0.6968830970888583,0.004340482770923689,122,27,True
mean_diff,2024,enc.mlp.L6.n1175,neuron,encoder,mlp,6,0.26861346,0.6132395048457039,0.33226618,0.6175041067587935,0.025173446,0.5297210791037952,0.20960954,0.5237612726720032,-0.978295,0.25615870939611946,0.8361720774272214,0.08266726123441487,122,27,True
mean_diff,2024,enc.mlp.L6.n1176,neuron,encoder,mlp,6,0.083699115,0.592434995238901,0.075641364,0.6069366119663331,-0.09404285,0.5246828904807872,-0.036636874,0.4776573107711014,-1.4255698,0.13756267713102246,0.8578151196463953,0.09611369696094045,122,27,True
mean_diff,2024,enc.mlp.L6.n1177,neuron,encoder,mlp,6,-0.10629989,0.4352316349315364,-0.1356731,0.4526071567681078,-0.0699479,0.47154905248183715,-0.13722761,0.47674536427196273,-0.18903801,0.4532374100719424,0.7075522024081695,-0.10308715829489104,122,27,True
mean_diff,2024,enc.mlp.L6.n1178,neuron,encoder,mlp,6,-0.00948248,0.5148688955909237,0.018266566,0.5307287168283967,-0.057499588,0.5115327947975411,0.004574452,0.5107913669064749,-0.6476275,0.3082624809243514,0.7080666057003506,0.08480866727130193,122,27,True
mean_diff,2024,enc.mlp.L6.n1179,neuron,encoder,mlp,6,-0.038588706,0.49106423004568667,-0.05995841,0.49540212366001113,0.044006165,0.5143863570932616,-0.044517916,0.5055223426892289,0.5864088,0.6616524961848703,0.8019166285627191,-0.23716934348509808,122,27,True
mean_diff,2024,enc.mlp.L6.n1180,neuron,encoder,mlp,6,-0.07403743,0.4816208307205351,-0.09448879,0.476621111280462,-0.073303685,0.4767481244390252,0.016991459,0.4804944776573108,-0.15007089,0.41835622411161977,0.6502629172382259,-0.04339561810838966,122,27,True
mean_diff,2024,enc.mlp.L6.n1181,neuron,encoder,mlp,6,0.0038931996,0.4968123861566484,0.0030493252,0.5107114430388321,0.025386155,0.5074514386357094,-0.05227533,0.4840409362650725,0.13192913,0.5384783082624809,0.6568549001676574,-0.0754343356721571,122,27,True
mean_diff,2024,enc.mlp.L6.n1182,neuron,encoder,mlp,6,-0.026542213,0.4874411498302925,-0.08434623,0.4650713813951125,0.002185214,0.49982218157801145,-0.19460487,0.4356064444219272,0.09696226,0.5315020710704164,0.6875857338820301,-0.09682965453754924,122,27,True
mean_diff,2024,enc.mlp.L6.n1183,neuron,encoder,mlp,6,0.0011972308,0.513858613607785,0.013291974,0.516215346576572,0.028233903,0.5166556588595912,0.05691821,0.4907285439254231,0.36555776,0.644211903204709,0.6829180003048316,-0.0005063594016723718,122,27,True
mean_diff,2024,enc.mlp.L6.n1184,neuron,encoder,mlp,6,-0.32300213,0.39751527035411294,-0.34274215,0.3984995512201731,-0.24613208,0.43012582770241664,0.061356507,0.5272064038909717,-1.0410168,0.23675604970569003,0.7769775948788294,0.26304656827084677,122,27,True
mean_diff,2024,enc.mlp.L6.n1185,neuron,encoder,mlp,6,-0.4141474,0.39862508750800424,-0.44062558,0.39023522836965907,-0.38110852,0.39214042574810754,0.13552497,0.5586178944168608,-1.4021093,0.16263352954000437,0.721860234720317,0.1808952057380493,122,27,True
mean_diff,2024,enc.mlp.L6.n1186,neuron,encoder,mlp,6,-0.19762707,0.4388090948603356,-0.22547299,0.4546732374807363,-0.02144803,0.4890768683635625,-0.17514038,0.4702604113891985,0.0678952,0.5397863527359931,0.6965592135345221,-0.021111458887290453,122,27,True
mean_diff,2024,enc.mlp.L6.n1187,neuron,encoder,mlp,6,-0.12440638,0.4658743667074761,-0.03359558,0.4920828464495589,-0.04537284,0.48661281308743587,0.29370075,0.5965143378255142,-0.10658694,0.43056463919773275,0.6388507849413199,-0.000606250467488281,122,27,True
mean_diff,2024,enc.mlp.L6.n1188,neuron,encoder,mlp,6,-0.15695937,0.47380151359816325,-0.19443364,0.45528290064183985,-0.05067324,0.48292096394519807,-0.14308277,0.45293342790556285,0.19053267,0.5515587529976019,0.765546410608139,-0.16320588876513323,122,27,True
mean_diff,2024,enc.mlp.L6.n1189,neuron,encoder,mlp,6,0.23960514,0.5966826586507676,0.29065406,0.5995021084184322,0.07794858,0.5391031177496655,-0.39534736,0.40176309656500153,-0.4537691,0.36821451929365595,0.7026748971193415,0.055995159087920424,122,27,True
mean_diff,2024,enc.mlp.L6.n1190,neuron,encoder,mlp,6,0.1344701,0.5219981021960776,0.01729423,0.495944046469881,0.10312556,0.5271977510203391,0.07827781,0.48606748404093625,0.59468836,0.6110747765424025,0.6526444139612864,0.019445217878363705,122,27,True
mean_diff,2024,enc.mlp.L6.n1191,neuron,encoder,mlp,6,-0.27978382,0.3926015507579603,-0.35342732,0.3933851547020272,-0.13501132,0.4430642347880574,0.10831721,0.5327794102745972,0.3174493,0.5884020056681927,0.7528387440938881,-0.1833078123787674,122,27,True
mean_diff,2024,enc.mlp.L6.n1192,neuron,encoder,mlp,6,0.07618863,0.5338933845607678,0.079482436,0.5194499483479822,0.08976624,0.5214652237971854,0.22600102,0.5612524065254837,0.74357015,0.7776324395029431,0.6760783417162017,-0.008915747109773609,122,27,True
mean_diff,2024,enc.mlp.L6.n1193,neuron,encoder,mlp,6,0.3495183,0.6077211090872293,0.33678737,0.6122711646259886,0.19665313,0.5676218056190622,-0.1979182,0.44654980241159187,0.39822382,0.5635491606714629,0.694311080627953,-0.018981243849921853,122,27,True
mean_diff,2024,enc.mlp.L6.n1194,neuron,encoder,mlp,6,-0.48137704,0.40786443973311304,-0.5139025,0.38434181781232535,-0.37512636,0.44313197513929103,0.3450643,0.5930692066065457,-1.7922933,0.16110747765424024,0.7615454961133974,0.25796779068440073,122,27,True
mean_diff,2024,enc.mlp.L6.n1195,neuron,encoder,mlp,6,-0.11764725,0.45553266246628243,-0.079642005,0.44982980236752523,-0.034944173,0.4790174262053549,-0.22132447,0.45840510690039515,0.12104897,0.5716154349247875,0.7370637098003354,-0.04640158627513357,122,27,True
mean_diff,2024,enc.mlp.L6.n1196,neuron,encoder,mlp,6,0.18032908,0.5972757223765017,0.1430728,0.5871056241426612,0.087927885,0.5547680739724635,-0.051757917,0.47330023305299423,0.23735102,0.6529321996947897,0.6407559823197683,-0.003478724966359171,122,27,True
mean_diff,2024,enc.mlp.L6.n1197,neuron,encoder,mlp,6,0.10116451,0.5393006327119021,0.14125621,0.5455299835729648,0.053566363,0.5223881860827448,-0.06821928,0.47248961394264866,-0.54299337,0.34161761499890997,0.860749123609206,-0.16645201158454798,122,27,True
mean_diff,2024,enc.mlp.L6.n1198,neuron,encoder,mlp,6,-0.039855123,0.4986761822289906,-0.03493929,0.4997544412267777,0.034910854,0.5131162255076293,-0.0896241,0.4980241159185328,1.4095066,0.9147591018094615,0.9011583600060966,-0.39470762105569107,122,27,True
mean_diff,2024,enc.mlp.L6.n1199,neuron,encoder,mlp,6,-0.0048068156,0.5020379826211592,0.06445585,0.5263763992616302,0.03500332,0.5076715947772189,-0.1415402,0.4889046509271456,0.07085699,0.5323741007194244,0.6721917390641671,0.09316648991223654,122,27,True
mean_diff,2024,enc.mlp.L6.n1200,neuron,encoder,mlp,6,-0.18041858,0.4351320997607838,-0.15894108,0.4368236549306509,-0.102556884,0.461862182255415,0.14796539,0.5771608065660148,0.018534778,0.48724656638325703,0.6846517299192195,0.21431257935732703,122,27,True
mean_diff,2024,enc.mlp.L6.n1201,neuron,encoder,mlp,6,0.09306869,0.531071562469932,0.0521501,0.5230063167877526,0.016752644,0.5019306000101611,-0.06973927,0.5375417975478771,-0.15643993,0.47460213647264016,0.6247904282883707,-0.005888507041308729,122,27,True
mean_diff,2024,enc.mlp.L6.n1202,neuron,encoder,mlp,6,0.0042273276,0.5226351272888942,0.030012233,0.5127097834002269,-0.059461527,0.48433504377720193,-0.0012825339,0.46884182794609386,-0.6421882,0.31829082188794416,0.7155349794238683,0.09201891094175534,122,27,True
mean_diff,2024,enc.mlp.L6.n1203,neuron,encoder,mlp,6,0.04327928,0.49116542413595177,0.011718617,0.4946739148842487,0.0056455107,0.48921234906602995,-0.060671177,0.4854595197081771,0.23967697,0.5611510791366906,0.8408207590306356,0.019371941897098347,122,27,True
mean_diff,2024,enc.mlp.L6.n1204,neuron,encoder,mlp,6,-0.21166922,0.45416903062697206,-0.19294682,0.44795000762078957,-0.11912165,0.47608765601449643,0.068771645,0.48637146620731586,-0.41124418,0.3736647045999564,0.7919714982472185,0.15632124519389473,122,27,True
mean_diff,2024,enc.mlp.L6.n1205,neuron,encoder,mlp,6,-0.15218641,0.4386937999542138,-0.12483915,0.4357398093109113,-0.018015426,0.48641805957763895,-0.19610402,0.43226264059175196,0.5584337,0.7407891868323523,0.7856462429507696,-0.1711538961529855,122,27,True
mean_diff,2024,enc.mlp.L6.n1206,neuron,encoder,mlp,6,0.042331535,0.5068206475758209,-0.020696504,0.49734965875798065,-0.0045853723,0.5045894087960846,0.00021957987,0.4787719120478265,-0.15695877,0.3911052975801177,0.7422458466697149,-0.08959982246131394,122,27,True
mean_diff,2024,enc.mlp.L6.n1207,neuron,encoder,mlp,6,-0.15172276,0.47389938984940333,-0.07889388,0.4882893867804705,-0.14421988,0.4695930498399635,-0.044243503,0.4744148343297193,-1.0418396,0.2432962720732505,0.7371399176954733,-0.12992871325052377,122,27,True
mean_diff,2024,enc.mlp.L6.n1208,neuron,encoder,mlp,6,-0.056276202,0.49170872027630963,-0.0849789,0.4738776270554963,-0.09029936,0.4772561770732781,0.16528147,0.5057249974668153,-0.49618313,0.354698059734031,0.6706485291876239,0.0637734298466175,122,27,True
mean_diff,2024,enc.mlp.L6.n1209,neuron,encoder,mlp,6,-0.39818022,0.4027524792552115,-0.42869297,0.40561228809971384,-0.33122683,0.43676438212332136,-0.073350064,0.47259094133144186,-1.4238096,0.21626335295400043,0.5908207590306356,0.06234253947001228,122,27,True
mean_diff,2024,enc.mlp.L6.n1210,neuron,encoder,mlp,6,0.55200994,0.6180271465589032,0.47052428,0.5897813680163931,0.3953371,0.5902047452116039,-0.21363306,0.48404093626507244,1.3552656,0.8340963592762154,0.6865188233500992,-0.18531986037279344,122,27,True
mean_diff,2024,enc.mlp.L6.n1211,neuron,encoder,mlp,6,0.12968752,0.5324069926775292,0.1563041,0.5614150959372725,0.10552341,0.5382563633592441,-0.24951056,0.4416860877495187,0.7076067,0.7008938303902332,0.8671315348270079,0.384843723166847,122,27,True
mean_diff,2024,enc.mlp.L6.n1212,neuron,encoder,mlp,6,-0.03190801,0.5164656056217465,-0.11984639,0.4929296008399804,-0.15948011,0.46935595861064533,0.07333689,0.549194447259094,-0.28262335,0.39938957924569435,0.7495427526291725,0.060307145315859595,122,27,True
mean_diff,2024,enc.mlp.L6.n1213,neuron,encoder,mlp,6,-0.34836084,0.4236739426876487,-0.38696843,0.41523141797490215,-0.3063404,0.45098985588240276,0.2332096,0.5607457695815179,-1.3933716,0.18639633747547418,0.705208809632678,0.13490485355332485,122,27,True
mean_diff,2024,enc.mlp.L6.n1214,neuron,encoder,mlp,6,0.06303869,0.5038860189581321,0.03457076,0.49314975698149,-0.008980489,0.4955376043624786,-0.101588145,0.4448272368021076,-0.2105362,0.45258338783518637,0.6683241883859168,-0.11663745593140129,122,27,True
mean_diff,2024,enc.mlp.L6.n1215,neuron,encoder,mlp,6,-0.013776238,0.4722695014283297,-0.053145595,0.46366576910701285,0.0068348795,0.4904486104760453,0.19207332,0.5478771912047826,0.44536635,0.6596904294746022,0.6694292028654169,-0.01156666746039639,122,27,True
mean_diff,2024,enc.mlp.L6.n1216,neuron,encoder,mlp,6,0.27139997,0.6066021678760191,0.31233343,0.608867211976494,0.20915481,0.5720842012565834,0.078826286,0.5193028675651028,-0.15978691,0.43884892086330934,0.6768023167200121,-0.02784105560730623,122,27,True
mean_diff,2024,enc.mlp.L6.n1217,neuron,encoder,mlp,6,-0.32302397,0.406468458963308,-0.2511636,0.43719622686243625,-0.04651929,0.486341851682501,-0.012462537,0.5154524267909616,0.6291972,0.7292347939829955,0.6530826093583296,-0.007508998937531537,122,27,True
mean_diff,2024,enc.mlp.L6.n1218,neuron,encoder,mlp,6,0.045357723,0.5331576537569551,0.05067437,0.5355890870294162,-0.0057651247,0.5081034395163339,0.30433998,0.5691559428513527,-0.389855,0.3036843252670591,0.7182975156226186,0.14562304877202095,122,27,True
mean_diff,2024,enc.mlp.L6.n1219,neuron,encoder,mlp,6,0.25903386,0.5963666344836281,0.2574942,0.6022963979068232,0.078165166,0.542701823908957,0.260147,0.5787820447867059,-0.6153657,0.33834750381512974,0.7809213534522177,0.041867473729160574,122,27,True
mean_diff,2024,enc.mlp.L6.n1220,neuron,encoder,mlp,6,-0.13842875,0.45366140125613386,-0.20780276,0.43077782858304126,-0.034829866,0.48165083235956574,0.024476103,0.5048130509676766,0.82275224,0.7617178984085459,0.7897424173144337,-0.15357587127459005,122,27,True
mean_diff,2024,enc.mlp.L6.n1221,neuron,encoder,mlp,6,0.1064766,0.5463220095487408,0.17044944,0.5637860082304527,0.106393896,0.5504750292130265,-0.0037056084,0.513020569459925,0.51861167,0.7015478526269894,0.7276329827770157,0.1626989844900747,122,27,True
mean_diff,2024,enc.mlp.L6.n1222,neuron,encoder,mlp,6,-0.22411603,0.41174797031197635,-0.20693927,0.4295585022608342,-0.088964775,0.45607884976883606,-0.04069301,0.46539669672712536,0.110555984,0.5081752779594506,0.7542676421277245,-0.18645489860058498,122,27,True
mean_diff,2024,enc.mlp.L6.n1223,neuron,encoder,mlp,6,0.01825768,0.5269698839751693,-0.009510014,0.51936527290894,0.030210141,0.5162915544717099,-0.07727113,0.4811024419900699,0.23911318,0.539350337911489,0.7635078494131992,-0.0038132736412571375,122,27,True
