stage,split,intervention,family,seed,language,n_pairs,sta_supported,sta_status,sta,sta_baseline,delta_sta,delta_sta_ci_lo,delta_sta_ci_hi,effect_size_sta,sim,sim_baseline,delta_sim,delta_sim_ci_lo,delta_sim_ci_hi,effect_size_sim,fl,fl_baseline,delta_fl,delta_fl_ci_lo,delta_fl_ci_hi,effect_size_fl,j,j_baseline,delta_j,delta_j_ci_lo,delta_j_ci_hi,effect_size_j,sta_unvalidated,copy_rate,loose_copy_rate,empty_rate,sentinel_rate,unique_output_rate,top_output_share,template_rate,baseline_copy_rate,delta_copy_rate,baseline_loose_copy_rate,delta_loose_copy_rate,baseline_empty_rate,delta_empty_rate,baseline_sentinel_rate,delta_sentinel_rate,baseline_unique_output_rate,delta_unique_output_rate,baseline_top_output_share,delta_top_output_share,baseline_template_rate,delta_template_rate
stage13_steering,dev,decoder/random/per_language@+0.50,steering_random_control,1337,es,27,True,validated,0.3023527417614815,0.3023527417614815,0.0,0.0,0.0,,0.9283851570370368,0.9283851570370368,0.0,0.0,0.0,,0.6929980451684912,0.6929980451684912,0.0,0.0,0.0,,0.1811513105875014,0.1811513105875014,0.0,0.0,0.0,,,0.25925925925925924,0.2962962962962963,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+0.50,steering_random_control,1337,hi,27,True,validated,0.18947018232222226,0.18947018232222226,0.0,0.0,0.0,,0.9111734444444444,0.9111734444444444,0.0,0.0,0.0,,0.6413428760706992,0.6413428760706992,0.0,0.0,0.0,,0.13450416077545777,0.13450416077545777,0.0,0.0,0.0,,,0.2962962962962963,0.2962962962962963,0.0,0.0,1.0,0.037037037037037035,0.0,0.2962962962962963,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+0.50,steering_random_control,1337,uk,27,True,validated,0.3429536461511111,0.3429536462740741,-1.229629629675493e-10,-4.0074074075170854e-10,4.3703703699733774e-11,-0.17954982915113957,0.9708446666666666,0.9708446629629628,3.7037037017542378e-09,-1.7037037036293367e-08,2.670370369787189e-08,0.06336420406643667,0.7372398332776406,0.7372398332776406,0.0,0.0,0.0,,0.25981885945183664,0.2598188593151488,1.3668782019495862e-10,-1.5251780635633643e-08,1.5820218253533067e-08,0.003513739906717581,,0.37037037037037035,0.37037037037037035,0.0,0.0,1.0,0.037037037037037035,0.0,0.37037037037037035,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+0.50,steering_random_control,1337,xh,27,False,unavailable/unvalidated,,,,,,,0.35520577999999997,0.34678376814814815,0.008422011851851853,0.0,0.025266035555555556,0.19245008972987526,0.20958776181357006,0.19753336793796883,0.012054393875601185,0.0,0.036163181626803556,0.19245008972987526,,,,,,,0.9206913668666666,0.037037037037037035,0.037037037037037035,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+0.50,steering_random_control,1337,yo,27,False,unavailable/unvalidated,,,,,,,0.4006786602592593,0.4007089096666667,-3.0249407407407646e-05,-9.074822222222294e-05,0.0,-0.19245008972987523,0.2883665646065266,0.2846328041910526,0.003733760415474055,0.0,0.011201281246422164,0.1924500897298753,,,,,,,0.6800965259481481,0.1111111111111111,0.1111111111111111,0.0,0.0,0.7407407407407407,0.18518518518518517,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.7407407407407407,0.0,0.2222222222222222,-0.037037037037037035,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+0.50,steering_random_control,2024,am,27,True,validated,0.4792905136429629,0.47929051389666666,-2.5370370368982907e-10,-3.785185185247193e-09,2.7408796297363767e-09,-0.03090198465075319,0.9491810574074073,0.9491810718518521,-1.4444444447121369e-08,-5.1481481489438163e-08,1.8888888889329255e-08,-0.14859849137006953,0.43302475143534264,0.43302475143534264,0.0,0.0,0.0,,0.22187272913164816,0.22187273952134184,-1.0389693704329628e-08,-2.7085040774357014e-08,1.428333425621809e-09,-0.25198814458574276,,0.2962962962962963,0.2962962962962963,0.0,0.0,1.0,0.037037037037037035,0.0,0.2962962962962963,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+0.50,steering_random_control,2024,ar,27,True,validated,0.456741894162963,0.45674189420740746,-4.444444444353801e-11,-1.3333333333061403e-10,0.0,-0.19245008972987523,0.9706194037037036,0.9706194037037036,0.0,0.0,0.0,,0.7530965864145812,0.7530965864145812,0.0,0.0,0.0,,0.3499219838824067,0.3499219838880594,-5.652711111391021e-12,-1.695813333417306e-11,0.0,-0.19245008972987526,,0.5555555555555556,0.5555555555555556,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+0.50,steering_random_control,2024,de,27,True,validated,0.5281769771262963,0.5281769771262963,0.0,0.0,0.0,,0.9866959825925926,0.9866959825925926,0.0,0.0,0.0,,0.7651389077217255,0.7651389077217255,0.0,0.0,0.0,,0.4349411558835958,0.4349411558835958,0.0,0.0,0.0,,,0.5185185185185185,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5185185185185185,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+0.50,steering_random_control,2024,en,27,True,validated,0.5554440897770371,0.5554440897770371,0.0,0.0,0.0,,0.9060979925925926,0.9060979925925926,0.0,0.0,0.0,,0.7041088901348652,0.7041088901348652,0.0,0.0,0.0,,0.4022907602989871,0.4022907602989871,0.0,0.0,0.0,,,0.07407407407407407,0.07407407407407407,0.0,0.0,1.0,0.037037037037037035,0.0,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+0.50,steering_random_control,2024,es,27,True,validated,0.44690425597777783,0.44699052712962967,-8.627115185185185e-05,-0.00025881345555555556,0.0,-0.19245008972987526,0.9330605140740741,0.9320015162962962,0.0010589977777777783,0.0,0.0031769933333333344,0.19245008972987526,0.6794620888447084,0.6810107043735648,-0.0015486155288565121,-0.004645846586569536,0.0,-0.19245008972987523,0.27566971927558165,0.27573640728355386,-6.668800797222963e-05,-0.0002000640239166889,0.0,-0.1924500897298753,,0.2962962962962963,0.3333333333333333,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.037037037037037035,0.2962962962962963,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+0.50,steering_random_control,2024,hi,27,True,validated,0.18846399761370375,0.1884639924492593,5.1644444442877175e-09,-1.171018518539576e-10,1.555159259211489e-08,0.19163537212247322,0.9103931148148149,0.9103930962962963,1.8518518521106998e-08,-5.194444445462452e-09,4.333333333324303e-08,0.27827769967047244,0.6528525028708522,0.6528525028708522,0.0,0.0,0.0,,0.13381155956517624,0.13381155816135853,1.4038176934984482e-09,-7.819228637506184e-09,1.0930530212356038e-08,0.05527498033782118,,0.25925925925925924,0.25925925925925924,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.0,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+0.50,steering_random_control,2024,uk,27,True,validated,0.3703644579244444,0.3703644579244444,0.0,0.0,0.0,,0.9607250174074075,0.9607250174074075,0.0,0.0,0.0,,0.7182939822501992,0.7182939822501992,0.0,0.0,0.0,,0.2804734950856491,0.2804734950856491,0.0,0.0,0.0,,,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+0.50,steering_random_control,2024,xh,27,False,unavailable/unvalidated,,,,,,,0.3648898285185184,0.3648898285185184,0.0,0.0,0.0,,0.18140309718801703,0.18140309718801703,0.0,0.0,0.0,,,,,,,,0.9252425793296297,0.037037037037037035,0.037037037037037035,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+0.50,steering_random_control,2024,yo,27,False,unavailable/unvalidated,,,,,,,0.4334690712592593,0.4334690712592593,0.0,0.0,0.0,,0.26049365147387404,0.26049365147387404,0.0,0.0,0.0,,,,,,,,0.9485050888518519,0.07407407407407407,0.07407407407407407,0.0,0.0,0.6296296296296297,0.3333333333333333,0.0,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.6296296296296297,0.0,0.3333333333333333,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,42,am,27,True,validated,0.5192739134314815,0.4852997290240741,0.03397418440740741,0.0,0.10192255322222223,0.19245008972987526,0.961606332962963,0.9720931144444445,-0.01048678148148148,-0.03146034444444444,0.0,-0.19245008972987526,0.43212396023122046,0.436148070343123,-0.004024110111902496,-0.012072330335707489,0.0,-0.19245008972987523,0.23413843314040375,0.22790655207296787,0.0062318810674358805,0.0,0.01869564320230764,0.19245008972987523,,0.4444444444444444,0.4444444444444444,0.0,0.0,1.0,0.037037037037037035,0.0,0.48148148148148145,-0.037037037037037035,0.48148148148148145,-0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,42,ar,27,True,validated,0.40843814760333336,0.43751466970481484,-0.02907652210148148,-0.08722956630444444,0.0,-0.19245008972987523,0.9708406948148149,0.9705202785185186,0.0003204162962962985,0.0,0.0009612488888888956,0.1924500897298752,0.7469175580211384,0.7470179294905732,-0.00010037146943488841,-0.00030111440830466526,0.0,-0.19245008972987526,0.31274820389021585,0.3322271139143676,-0.019478910024151735,-0.058436730072455194,0.0,-0.19245008972987526,,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.037037037037037035,0.0,0.6296296296296297,0.03703703703703698,0.6296296296296297,0.03703703703703698,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,42,de,27,True,validated,0.5201475874174074,0.5201475874174074,0.0,0.0,0.0,,0.9929246551851854,0.9929246514814816,3.7037037017542378e-09,0.0,1.1111111105262713e-08,0.19245008972987526,0.7580193171794553,0.7580193171794553,0.0,0.0,0.0,,0.4272686980238072,0.42726869399154066,4.032266553577057e-09,0.0,1.2096799660731172e-08,0.1924500897298753,,0.5555555555555556,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,42,en,27,True,validated,0.5184986979681481,0.5184986980118519,-4.3703703701741555e-11,-1.3296296295770802e-10,2.0000000000395217e-11,-0.19465471426111539,0.9081240185185186,0.9081240114814816,7.037037031277083e-09,-7.407407411732349e-09,2.740740740120523e-08,0.1562111114641713,0.6822716819072382,0.6822716819072382,0.0,0.0,0.0,,0.3710785860240459,0.3710785842544958,1.769550101186011e-09,-9.042205556116496e-11,5.4097507313402795e-09,0.18908969694234276,,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,0.037037037037037035,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,42,es,27,True,validated,0.30164068249925924,0.3016376155440741,3.066955185185185e-06,0.0,9.200865555555555e-06,0.19245008972987523,0.9574165392592592,0.948244987037037,0.009171552222222221,0.0,0.02751465666666666,0.19245008972987526,0.6749973841345325,0.6760109348402009,-0.0010135507056683488,-0.0030406521170050463,0.0,-0.1924500897298753,0.18617047911804083,0.18616933422657328,1.144891467552626e-06,0.0,3.4346744026578782e-06,0.1924500897298753,,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,42,hi,27,True,validated,0.18633428768407412,0.18633428768407412,0.0,0.0,0.0,,0.9417498733333333,0.9417498733333333,0.0,0.0,0.0,,0.674222173578014,0.674222173578014,0.0,0.0,0.0,,0.13417291400013207,0.13417291400013207,0.0,0.0,0.0,,,0.4074074074074074,0.4074074074074074,0.0,0.0,1.0,0.037037037037037035,0.0,0.4074074074074074,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,42,uk,27,True,validated,0.41709875809851843,0.3801184521607407,0.03698030593777778,0.0,0.11094091781333333,0.19245008972987526,0.9617381985185184,0.9639625377777776,-0.0022243392592592613,-0.006673017777777784,0.0,-0.19245008972987523,0.7375943129083541,0.7346968006065934,0.0028975123017608295,0.0,0.008692536905282489,0.1924500897298752,0.3241895141094962,0.29906137669922145,0.025128137410274785,0.0,0.07538441223082436,0.19245008972987523,,0.2962962962962963,0.37037037037037035,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,-0.037037037037037035,0.4074074074074074,-0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,42,xh,27,False,unavailable/unvalidated,,,,,,,0.426663249962963,0.4266632457407407,4.222222220513823e-09,-5.4814814832222006e-09,1.570370369595196e-08,0.1578823428288439,0.20137673626257235,0.20137673626257235,0.0,0.0,0.0,,,,,,,,0.7569991143555556,0.037037037037037035,0.037037037037037035,0.0,0.0,0.5555555555555556,0.25925925925925924,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.25925925925925924,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,42,yo,27,False,unavailable/unvalidated,,,,,,,0.42009889322222227,0.42009889322222227,0.0,0.0,0.0,,0.27073809621256917,0.27073809621256917,0.0,0.0,0.0,,,,,,,,0.9193187805407409,0.1111111111111111,0.1111111111111111,0.0,0.0,0.6666666666666666,0.2962962962962963,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.2962962962962963,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,1337,am,27,True,validated,0.44831026653,0.44831026653,0.0,0.0,0.0,,0.9660002777777777,0.9660002777777777,0.0,0.0,0.0,,0.42810630725858934,0.42810630725858934,0.0,0.0,0.0,,0.2021572816695299,0.2021572816695299,0.0,0.0,0.0,,,0.4074074074074074,0.4074074074074074,0.0,0.0,1.0,0.037037037037037035,0.0,0.4074074074074074,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,1337,ar,27,True,validated,0.4374972046074074,0.4374028700148148,9.43345925925926e-05,0.0,0.00028300377777777777,0.19245008972987523,0.9725437229629631,0.9704417488888889,0.0021019740740740745,0.0,0.006305922222222223,0.19245008972987526,0.7518866343603388,0.7508108208631578,0.001075813497180979,0.0,0.0032274404915429373,0.19245008972987523,0.33223328078447806,0.33214829327252215,8.498751195592224e-05,0.0,0.0002549625358677667,0.19245008972987535,,0.5925925925925926,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.03703703703703698,0.5555555555555556,0.03703703703703698,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,1337,de,27,True,validated,0.5930568446185185,0.5930568431111111,1.5074074074235124e-09,0.0,4.522222222270537e-09,0.19245008972987523,0.9851022944444444,0.9851022751851852,1.9259259261457846e-08,-3.7037037017542378e-09,4.592592592642417e-08,0.2896045021091252,0.7537263581360677,0.7537263581360677,0.0,0.0,0.0,,0.4635643501394306,0.46356433358904153,1.655038899013352e-08,-2.364924733327272e-09,4.379761272985916e-08,0.2764554259927637,,0.5925925925925926,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5925925925925926,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,1337,en,27,True,validated,0.5924100561314815,0.5924100561314815,0.0,0.0,0.0,,0.912904118888889,0.912904118888889,0.0,0.0,0.0,,0.7203547297555177,0.7203547297555177,0.0,0.0,0.0,,0.4449297726841862,0.4449297726841862,0.0,0.0,0.0,,,0.1111111111111111,0.14814814814814814,0.0,0.0,1.0,0.037037037037037035,0.0,0.1111111111111111,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,1337,es,27,True,validated,0.3023527417614815,0.3023527417614815,0.0,0.0,0.0,,0.9283851570370368,0.9283851570370368,0.0,0.0,0.0,,0.6929980451684912,0.6929980451684912,0.0,0.0,0.0,,0.1811513105875014,0.1811513105875014,0.0,0.0,0.0,,,0.25925925925925924,0.2962962962962963,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,1337,hi,27,True,validated,0.18947018232222226,0.18947018232222226,0.0,0.0,0.0,,0.9111734444444444,0.9111734444444444,0.0,0.0,0.0,,0.6413428760706992,0.6413428760706992,0.0,0.0,0.0,,0.13450416077545777,0.13450416077545777,0.0,0.0,0.0,,,0.2962962962962963,0.2962962962962963,0.0,0.0,1.0,0.037037037037037035,0.0,0.2962962962962963,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,1337,uk,27,True,validated,0.342953581082963,0.3429536462740741,-6.51911111111099e-08,-1.9568074074074162e-07,1.0000000000398386e-10,-0.19234791694783818,0.9673093985185185,0.9708446629629628,-0.003535264444444445,-0.010605797833333333,4.444444442105085e-09,-0.19245046660325507,0.7288037693469899,0.7372398332776406,-0.008436063930650781,-0.02530819179195234,0.0,-0.19245008972987526,0.2598158821458387,0.2598188593151488,-2.977169310127613e-06,-8.923204039514484e-06,3.355659999806504e-11,-0.1930110274512114,,0.37037037037037035,0.37037037037037035,0.0,0.0,1.0,0.037037037037037035,0.0,0.37037037037037035,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,1337,xh,27,False,unavailable/unvalidated,,,,,,,0.35520577999999997,0.34678376814814815,0.008422011851851853,0.0,0.025266035555555556,0.19245008972987526,0.20958776181357006,0.19753336793796883,0.012054393875601185,0.0,0.036163181626803556,0.19245008972987526,,,,,,,0.9206913668666666,0.037037037037037035,0.037037037037037035,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,1337,yo,27,False,unavailable/unvalidated,,,,,,,0.40212404914814814,0.4007089096666667,0.0014151394814814796,-0.02100726297592593,0.035709804444444444,0.016869455469172907,0.29614681749778454,0.2846328041910526,0.011514013306731978,0.0,0.026717714283643463,0.3202437183877779,,,,,,,0.7167242112962962,0.07407407407407407,0.07407407407407407,0.0,0.0,0.7407407407407407,0.18518518518518517,0.0,0.1111111111111111,-0.037037037037037035,0.1111111111111111,-0.037037037037037035,0.0,0.0,0.0,0.0,0.7407407407407407,0.0,0.2222222222222222,-0.037037037037037035,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,2024,am,27,True,validated,0.47929051389666666,0.47929051389666666,0.0,0.0,0.0,,0.9491810718518521,0.9491810718518521,0.0,0.0,0.0,,0.43302475143534264,0.43302475143534264,0.0,0.0,0.0,,0.22187273952134184,0.22187273952134184,0.0,0.0,0.0,,,0.2962962962962963,0.2962962962962963,0.0,0.0,1.0,0.037037037037037035,0.0,0.2962962962962963,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,2024,ar,27,True,validated,0.4567419132222223,0.45674189420740746,1.901481481329596e-08,0.0,5.642222221765827e-08,0.19775697042970575,0.9706194122222221,0.9706194037037036,8.518518524314589e-09,-6.324074068535169e-09,2.4444444452137654e-08,0.20489465669333223,0.7530965864145812,0.7530965864145812,0.0,0.0,0.0,,0.3499219958326059,0.3499219838880594,1.1944546578607417e-08,1.4572777767814905e-11,3.5451204793982946e-08,0.19791593483700204,,0.5555555555555556,0.5555555555555556,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage13_steering,dev,decoder/random/per_language@+1.00,steering_random_control,2024,de,27,True,validated,0.5281769771262963,0.5281769771262963,0.0,0.0,0.0,,0.9866959825925926,0.9866959825925926,0.0,0.0,0.0,,0.7651389077217255,0.7651389077217255,0.0,0.0,0.0,,0.4349411558835958,0.4349411558835958,0.0,0.0,0.0,,,0.5185185185185185,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5185185185185185,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
