side,layer,token_set,seed,feature,train_auc_toxic_vs_reference,best_cos_seed1337,best_cos_seed2024,n_seeds_matched_at_0.5,n_seeds_matched_at_0.6,n_seeds_matched_at_0.7,n_seeds_matched_at_0.8,replicated,status,best_cos_seed42
encoder,8,all,1337,2153,0.5693967505084588,,0.23217891156673431,1,1,1,1,False,seed_specific,0.45555785298347473
encoder,8,all,1337,466,0.5693088277742941,,0.1800214648246765,1,1,1,1,False,seed_specific,0.3322635293006897
encoder,8,all,1337,1436,0.4308454517403725,,0.39469900727272034,1,1,1,1,False,seed_specific,0.34772777557373047
encoder,8,all,1337,1673,0.43241769270838515,,0.3417286276817322,1,1,1,1,False,seed_specific,0.29576852917671204
encoder,8,all,1337,2775,0.4326686042846573,,0.27518004179000854,1,1,1,1,False,seed_specific,0.25628024339675903
encoder,8,all,1337,1403,0.43467506743507817,,0.2211856245994568,1,1,1,1,False,seed_specific,0.2513335645198822
encoder,8,all,1337,939,0.43505537473332867,,0.3907613754272461,1,1,1,1,False,seed_specific,0.29859888553619385
encoder,8,all,1337,1022,0.4358164040597078,,0.2482331097126007,1,1,1,1,False,seed_specific,0.30321866273880005
encoder,8,all,1337,2835,0.43702575638435176,,0.24124625325202942,1,1,1,1,False,seed_specific,0.3438572287559509
encoder,8,all,1337,2945,0.4385909469444362,,0.2951565384864807,1,1,1,1,False,seed_specific,0.3034316301345825
encoder,8,all,1337,3022,0.4388995059737692,,0.24927279353141785,1,1,1,1,False,seed_specific,0.2804431915283203
encoder,8,all,1337,1447,0.43964684921416985,,0.2893463373184204,1,1,1,1,False,seed_specific,0.26605838537216187
encoder,8,all,1337,1884,0.5598471803345046,,0.2004862129688263,1,1,1,1,False,seed_specific,0.2579444348812103
encoder,8,all,1337,1632,0.4401619437228144,,0.21711120009422302,1,1,1,1,False,seed_specific,0.26746219396591187
encoder,8,all,1337,2731,0.5594444776228347,,0.3785426914691925,1,1,1,1,False,seed_specific,0.27246129512786865
encoder,8,all,1337,2485,0.44062229388754515,,0.2757948338985443,1,1,1,1,False,seed_specific,0.2541031539440155
encoder,8,all,1337,351,0.4414152574145408,,0.33116239309310913,1,1,1,1,False,seed_specific,0.2907485365867615
encoder,8,all,1337,2851,0.5582152182640403,,0.2679148018360138,1,1,1,1,False,seed_specific,0.3338738977909088
encoder,8,all,1337,659,0.44233346936473333,,0.35957568883895874,1,1,1,1,False,seed_specific,0.4291285276412964
encoder,8,all,1337,1916,0.44285063752276865,,0.394428014755249,1,1,1,1,False,seed_specific,0.3470514416694641
encoder,8,all,1337,809,0.44285519955142816,,0.4648563265800476,1,1,1,1,False,seed_specific,0.4689965844154358
encoder,8,all,1337,633,0.4431691500691769,,0.3145252466201782,1,1,1,1,False,seed_specific,0.3717501163482666
encoder,8,all,1337,2958,0.4437763146107677,,0.2783893346786499,1,1,1,1,False,seed_specific,0.32200777530670166
encoder,8,all,1337,397,0.44396211359617255,,0.5117558836936951,3,2,1,1,False,seed_specific,0.6108821630477905
encoder,8,all,2024,498,0.36376579706105816,0.3927214741706848,,1,1,1,1,False,seed_specific,0.33767861127853394
encoder,8,all,2024,413,0.3818019847313048,0.2991713285446167,,1,1,1,1,False,seed_specific,0.40636932849884033
encoder,8,all,2024,1819,0.39376362387649677,0.31239748001098633,,1,1,1,1,False,seed_specific,0.3815857172012329
encoder,8,all,2024,2311,0.3966833222185726,0.33146512508392334,,1,1,1,1,False,seed_specific,0.3117482662200928
encoder,8,all,2024,2215,0.4053113626033092,0.3719179928302765,,1,1,1,1,False,seed_specific,0.34131163358688354
encoder,8,all,2024,2957,0.5927667791414096,0.3785426914691925,,1,1,1,1,False,seed_specific,0.24325163662433624
encoder,8,all,2024,357,0.41071238980627145,0.479623407125473,,1,1,1,1,False,seed_specific,0.3992353677749634
encoder,8,all,2024,1065,0.41183755196565375,0.31361132860183716,,1,1,1,1,False,seed_specific,0.30102303624153137
encoder,8,all,2024,1787,0.414758494497364,0.28857430815696716,,1,1,1,1,False,seed_specific,0.32796844840049744
encoder,8,all,2024,2457,0.41513755760598015,0.29657405614852905,,1,1,1,1,False,seed_specific,0.2789098620414734
encoder,8,all,2024,1935,0.4177105417699344,0.345100998878479,,1,1,1,1,False,seed_specific,0.4126315712928772
encoder,8,all,2024,869,0.417987166598651,0.4299447238445282,,1,1,1,1,False,seed_specific,0.3565804064273834
encoder,8,all,2024,1615,0.4185395867963278,0.3990834951400757,,1,1,1,1,False,seed_specific,0.40219011902809143
encoder,8,all,2024,13,0.4186080172262202,0.34707748889923096,,1,1,1,1,False,seed_specific,0.3182896375656128
encoder,8,all,2024,2873,0.4223103108483383,0.2862014174461365,,1,1,1,1,False,seed_specific,0.2611193060874939
encoder,8,all,2024,535,0.425180656334916,0.2941247224807739,,1,1,1,1,False,seed_specific,0.33270102739334106
encoder,8,all,2024,1585,0.42606942246376095,0.32551130652427673,,1,1,1,1,False,seed_specific,0.39763277769088745
encoder,8,all,2024,1933,0.5736788365002108,0.2755924165248871,,1,1,1,1,False,seed_specific,0.2731510400772095
encoder,8,all,2024,1533,0.4272878988457238,0.5729367733001709,,2,1,1,1,False,seed_specific,0.4940384328365326
encoder,8,all,2024,694,0.42826583189836803,0.4343823194503784,,1,1,1,1,False,seed_specific,0.4887922406196594
encoder,8,all,2024,2122,0.5701905434952107,0.3391457796096802,,1,1,1,1,False,seed_specific,0.29237377643585205
encoder,8,all,2024,2143,0.4310047080135766,0.40342986583709717,,1,1,1,1,False,seed_specific,0.45393067598342896
encoder,8,all,2024,778,0.4321526803162564,0.3094399571418762,,1,1,1,1,False,seed_specific,0.2686035931110382
encoder,8,all,2024,1698,0.4325877319584209,0.40684109926223755,,1,1,1,1,False,seed_specific,0.271274209022522
encoder,8,all,2024,96,0.43274408512247803,0.4648563265800476,,1,1,1,1,False,seed_specific,0.4473887085914612
encoder,8,all,2024,1646,0.43321770664330905,0.2898502051830292,,1,1,1,1,False,seed_specific,0.333331823348999
encoder,8,all,2024,597,0.4332483966542911,0.35584142804145813,,1,1,1,1,False,seed_specific,0.30665257573127747
encoder,8,all,2024,2852,0.4354025036413284,0.2550670802593231,,1,1,1,1,False,seed_specific,0.3396221697330475
encoder,8,all,2024,1193,0.5644208214305858,0.24033808708190918,,1,1,1,1,False,seed_specific,0.298864483833313
encoder,8,all,2024,421,0.4373973543551614,0.32083675265312195,,1,1,1,1,False,seed_specific,0.28471821546554565
encoder,8,all,2024,2648,0.5621555668362083,0.28864559531211853,,1,1,1,1,False,seed_specific,0.29007309675216675
encoder,8,all,2024,1425,0.5619867717758069,0.25370079278945923,,1,1,1,1,False,seed_specific,0.3061321973800659
encoder,8,all,2024,1405,0.4383085158974257,0.3089999854564667,,2,1,1,1,False,seed_specific,0.5350543260574341
encoder,8,all,2024,2834,0.4385328847614971,0.2414490431547165,,1,1,1,1,False,seed_specific,0.3897494673728943
encoder,8,all,2024,353,0.5614608942903309,0.1798609048128128,,1,1,1,1,False,seed_specific,0.1956695318222046
encoder,8,all,2024,2173,0.43864942385725325,0.3907613754272461,,1,1,1,1,False,seed_specific,0.25877487659454346
encoder,8,all,2024,613,0.44005079611547404,0.381592333316803,,1,1,1,1,False,seed_specific,0.43047034740448
encoder,8,all,2024,210,0.5590936161459319,0.6007719039916992,,3,2,1,1,False,seed_specific,0.5950765013694763
encoder,8,all,2024,2638,0.559009011250792,0.17837414145469666,,1,1,1,1,False,seed_specific,0.1561671942472458
encoder,8,all,2024,2201,0.44115853961997475,0.41856706142425537,,2,1,1,1,False,seed_specific,0.5234922170639038
encoder,8,all,2024,1523,0.5586647854519394,0.29848846793174744,,1,1,1,1,False,seed_specific,0.26675498485565186
encoder,8,all,2024,1739,0.44134475333525774,0.4501182734966278,,2,1,1,1,False,seed_specific,0.5523889064788818
encoder,8,all,2024,645,0.5583790365659038,0.37140682339668274,,1,1,1,1,False,seed_specific,0.41174381971359253
encoder,8,all,2024,1399,0.5579493764121553,0.18798823654651642,,1,1,1,1,False,seed_specific,0.2859099507331848
encoder,8,all,2024,2920,0.5577192013297898,0.2533917725086212,,1,1,1,1,False,seed_specific,0.2311953604221344
encoder,8,all,2024,1577,0.4423778454616939,0.27227169275283813,,1,1,1,1,False,seed_specific,0.3124328851699829
encoder,8,all,2024,491,0.44245457048914905,0.31383058428764343,,1,1,1,1,False,seed_specific,0.298665314912796
encoder,8,all,2024,563,0.4425988964867403,0.23988988995552063,,1,1,1,1,False,seed_specific,0.26221227645874023
encoder,8,all,2024,2415,0.44266981529590144,0.2754654288291931,,1,1,1,1,False,seed_specific,0.31652915477752686
encoder,8,all,2024,2696,0.4432185029246751,0.2894798219203949,,1,1,1,1,False,seed_specific,0.24189437925815582
encoder,8,content,42,646,0.3351224780276111,0.40112268924713135,0.5190402269363403,2,1,1,1,False,seed_specific,
encoder,8,content,42,2972,0.3922162667011721,0.27185845375061035,0.27746349573135376,1,1,1,1,False,seed_specific,
encoder,8,content,42,1939,0.4033380778431392,0.5766729712486267,0.35266587138175964,2,1,1,1,False,seed_specific,
encoder,8,content,42,1174,0.4045689961214462,0.3458538055419922,0.45041075348854065,1,1,1,1,False,seed_specific,
encoder,8,content,42,983,0.41181930385101573,0.30112630128860474,0.46020710468292236,1,1,1,1,False,seed_specific,
encoder,8,content,42,183,0.4118499938619978,0.3273860812187195,0.3035601079463959,1,1,1,1,False,seed_specific,
encoder,8,content,42,1431,0.4119644593083633,0.3328017592430115,0.3460336923599243,1,1,1,1,False,seed_specific,
encoder,8,content,42,1976,0.41329366856778843,0.3699941039085388,0.3104211091995239,1,1,1,1,False,seed_specific,
encoder,8,content,42,1335,0.41396594570024653,0.31043970584869385,0.29188528656959534,1,1,1,1,False,seed_specific,
encoder,8,content,42,889,0.41590522261040935,0.3303644359111786,0.3029988706111908,1,1,1,1,False,seed_specific,
encoder,8,content,42,2861,0.417159365761892,0.41184791922569275,0.3760251998901367,1,1,1,1,False,seed_specific,
encoder,8,content,42,3018,0.5824682068075422,0.283527135848999,0.28162091970443726,1,1,1,1,False,seed_specific,
encoder,8,content,42,722,0.41824678750236394,0.455808162689209,0.31312501430511475,1,1,1,1,False,seed_specific,
encoder,8,content,42,660,0.42106238864502776,0.34754934906959534,0.2761424779891968,1,1,1,1,False,seed_specific,
encoder,8,content,42,2463,0.5762804370257564,0.30271199345588684,0.28815406560897827,1,1,1,1,False,seed_specific,
encoder,8,content,42,2821,0.4246742711537121,0.3444194495677948,0.38803383708000183,1,1,1,1,False,seed_specific,
encoder,8,content,42,2851,0.42602629055643476,0.30525830388069153,0.39812996983528137,1,1,1,1,False,seed_specific,
encoder,8,content,42,572,0.42756493840431853,0.302803099155426,0.2642064690589905,1,1,1,1,False,seed_specific,
encoder,8,content,42,1951,0.42768645425861224,0.29569944739341736,0.33836185932159424,1,1,1,1,False,seed_specific,
encoder,8,content,42,806,0.43006244173045216,0.4446645975112915,0.4776782691478729,1,1,1,1,False,seed_specific,
encoder,8,content,42,1052,0.43040666752930484,0.33220598101615906,0.28798186779022217,1,1,1,1,False,seed_specific,
encoder,8,content,42,1963,0.43059993165251603,0.30201882123947144,0.3391914665699005,1,1,1,1,False,seed_specific,
encoder,8,content,42,1796,0.4317748613972748,0.4263758659362793,0.3710603713989258,1,1,1,1,False,seed_specific,
encoder,8,content,42,1716,0.5668208632353575,0.2801235616207123,0.31789255142211914,1,1,1,1,False,seed_specific,
encoder,8,content,42,1668,0.4334358545592085,0.5074797868728638,0.33539554476737976,2,1,1,1,False,seed_specific,
encoder,8,content,42,2176,0.5660026011857957,0.3122047781944275,0.3148786723613739,1,1,1,1,False,seed_specific,
encoder,8,content,42,1314,0.4347405947558236,0.3535555899143219,0.32826900482177734,1,1,1,1,False,seed_specific,
encoder,8,content,42,992,0.4368752094385885,0.34965336322784424,0.35577982664108276,1,1,1,1,False,seed_specific,
encoder,8,content,42,283,0.4389890876274465,0.4260908365249634,0.4116104245185852,1,1,1,1,False,seed_specific,
encoder,8,content,42,2653,0.4400657263910869,0.440830796957016,0.48623383045196533,1,1,1,1,False,seed_specific,
encoder,8,content,42,129,0.4410652253973941,0.3217332363128662,0.3485090732574463,1,1,1,1,False,seed_specific,
encoder,8,content,42,1029,0.5588398014605128,0.254605770111084,0.2920662462711334,1,1,1,1,False,seed_specific,
encoder,8,content,42,325,0.44124480343462696,0.2846146523952484,0.2439900040626526,1,1,1,1,False,seed_specific,
encoder,8,content,42,2816,0.44188970839512814,0.2744128108024597,0.28460898995399475,1,1,1,1,False,seed_specific,
encoder,8,content,42,770,0.4425706948550271,0.2840087413787842,0.29157841205596924,1,1,1,1,False,seed_specific,
encoder,8,content,42,1779,0.4427896722306827,0.3626990020275116,0.3034880757331848,1,1,1,1,False,seed_specific,
encoder,8,content,42,1842,0.44346029044362817,0.28531157970428467,0.2401655614376068,1,1,1,1,False,seed_specific,
encoder,8,content,42,1765,0.44384723341992893,0.31101465225219727,0.3591992259025574,1,1,1,1,False,seed_specific,
encoder,8,content,42,723,0.4459229564599985,0.22262750566005707,0.29866817593574524,1,1,1,1,False,seed_specific,
encoder,8,content,42,1574,0.4470298705047429,0.2575007677078247,0.2822175621986389,1,1,1,1,False,seed_specific,
encoder,8,content,42,2588,0.4472774642419899,0.2796250283718109,0.2918494939804077,1,1,1,1,False,seed_specific,
encoder,8,content,42,3013,0.4473823909011582,0.2715446949005127,0.34192702174186707,1,1,1,1,False,seed_specific,
encoder,8,content,42,1390,0.44808826115374534,0.38270917534828186,0.3779730796813965,1,1,1,1,False,seed_specific,
encoder,8,content,42,2465,0.4482392228293868,0.29400834441185,0.2686116695404053,1,1,1,1,False,seed_specific,
encoder,8,content,42,71,0.448560638484942,0.26911723613739014,0.26111161708831787,1,1,1,1,False,seed_specific,
encoder,8,content,42,2207,0.4485793013294581,0.30514010787010193,0.2706861197948456,1,1,1,1,False,seed_specific,
encoder,8,content,42,1392,0.551283423080879,0.33441197872161865,0.3204406499862671,1,1,1,1,False,seed_specific,
encoder,8,content,42,69,0.4487974492453575,0.3570631444454193,0.354879766702652,1,1,1,1,False,seed_specific,
encoder,8,content,42,1066,0.44897122106429643,0.33676594495773315,0.31141114234924316,1,1,1,1,False,seed_specific,
encoder,8,content,42,512,0.550877402530184,0.4244372546672821,0.5365856885910034,2,1,1,1,False,seed_specific,
encoder,8,content,1337,88,0.35248141180686193,,0.4171874523162842,1,1,1,1,False,seed_specific,0.455808162689209
encoder,8,content,1337,600,0.38323985321880155,,0.338154137134552,1,1,1,1,False,seed_specific,0.3768998384475708
encoder,8,content,1337,1564,0.39085429378137426,,0.4534246623516083,1,1,1,1,False,seed_specific,0.4263758659362793
encoder,8,content,1337,1916,0.3974393747864141,,0.4821462631225586,1,1,1,1,False,seed_specific,0.4224016070365906
encoder,8,content,1337,2790,0.3994943613325769,,0.3470331132411957,1,1,1,1,False,seed_specific,0.3477236330509186
encoder,8,content,1337,1648,0.40393404467802035,,0.25836145877838135,1,1,1,1,False,seed_specific,0.29031336307525635
encoder,8,content,1337,1070,0.4107061688580994,,0.3885464072227478,1,1,1,1,False,seed_specific,0.34073325991630554
encoder,8,content,1337,1645,0.41079575051177664,,0.4108755588531494,1,1,1,1,False,seed_specific,0.42982810735702515
encoder,8,content,1337,351,0.4224633461733704,,0.23753103613853455,1,1,1,1,False,seed_specific,0.23029334843158722
encoder,8,content,1337,1579,0.4226615870551193,,0.257433146238327,1,1,1,1,False,seed_specific,0.3273860812187195
encoder,8,content,1337,494,0.4233960736692977,,0.29052087664604187,1,1,1,1,False,seed_specific,0.34122323989868164
encoder,8,content,1337,2801,0.42344584125467405,,0.3235805630683899,1,1,1,1,False,seed_specific,0.412103533744812
encoder,8,content,1337,1971,0.4250943925202637,,0.5859416127204895,2,1,1,1,False,seed_specific,0.38672053813934326
encoder,8,content,1337,664,0.42598440283874306,,0.318172812461853,1,1,1,1,False,seed_specific,0.2855607867240906
encoder,8,content,1337,2538,0.4262883998394165,,0.5388083457946777,2,1,1,1,False,seed_specific,0.46459513902664185
encoder,8,content,1337,1436,0.4263054037644202,,0.5102264881134033,2,1,1,1,False,seed_specific,0.48827317357063293
encoder,8,content,1337,1120,0.42693247534016143,,0.3598169684410095,1,1,1,1,False,seed_specific,0.4446645975112915
encoder,8,content,1337,1924,0.5701262603640996,,0.3599674701690674,1,1,1,1,False,seed_specific,0.35502898693084717
encoder,8,content,1337,2945,0.4303100354676992,,0.43540287017822266,1,1,1,1,False,seed_specific,0.38270917534828186
encoder,8,content,1337,1331,0.43077204455194246,,0.2247643619775772,1,1,1,1,False,seed_specific,0.43600380420684814
encoder,8,content,1337,2653,0.4332119004250152,,0.2086953967809677,1,1,1,1,False,seed_specific,0.23960092663764954
encoder,8,content,1337,130,0.43420144591424714,,0.2839179039001465,1,1,1,1,False,seed_specific,0.2721683979034424
encoder,8,content,1337,519,0.4343482602911072,,0.5067381858825684,2,1,1,1,False,seed_specific,0.42058348655700684
encoder,8,content,1337,2186,0.43448760953016075,,0.36711031198501587,1,1,1,1,False,seed_specific,0.3174121081829071
encoder,8,content,1337,524,0.4350491537851567,,0.31903940439224243,1,1,1,1,False,seed_specific,0.2735702395439148
encoder,8,content,1337,606,0.4351184136748053,,0.3895770311355591,1,1,1,1,False,seed_specific,0.4180249571800232
encoder,8,content,1337,1044,0.4373227029770969,,0.32145237922668457,1,1,1,1,False,seed_specific,0.30171677470207214
encoder,8,content,1337,1815,0.43767066134485283,,0.2953069806098938,1,1,1,1,False,seed_specific,0.2897312343120575
encoder,8,content,1337,903,0.43829939184010674,,0.25613099336624146,1,1,1,1,False,seed_specific,0.2460801899433136
encoder,8,content,1337,166,0.43889328502559716,,0.436252236366272,1,1,1,1,False,seed_specific,0.31725412607192993
encoder,8,content,1337,2963,0.4389422231512171,,0.31738409399986267,1,1,1,1,False,seed_specific,0.38980019092559814
encoder,8,content,1337,1318,0.4397007640983275,,0.27533334493637085,1,1,1,1,False,seed_specific,0.31182625889778137
encoder,8,content,1337,362,0.44108181459251955,,0.3508109450340271,1,1,1,1,False,seed_specific,0.35922205448150635
encoder,8,content,1337,593,0.4412452181645051,,0.29115617275238037,1,1,1,1,False,seed_specific,0.302803099155426
encoder,8,content,1337,2202,0.44192288678537894,,0.5035331845283508,2,1,1,1,False,seed_specific,0.3359966278076172
