key,direction_type,scope,source_languages,n_source_languages,n_rows_toxic,n_rows_reference,n_rows_total,seed,side,layer,pooling,space,d_model,raw_norm,normalization,language_balanced,underdetermined,is_primary,arm,norm_stats_file,injection_note,matched_to
random|lang_hi|decoder|L8|pooled_mean_all|seed1337|match_probe,random,lang_hi,hi,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_hi|decoder|L8|pooled_mean_all|seed1337
mean_diff|lang_uk|decoder|L8|pooled_mean_all|seed1337,mean_diff,lang_uk,uk,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,3.276437997817993,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_uk|decoder|L8|pooled_mean_all|seed1337|match_mean_diff,random,lang_uk,uk,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_uk|decoder|L8|pooled_mean_all|seed1337
probe|lang_uk|decoder|L8|pooled_mean_all|seed1337,probe,lang_uk,uk,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,2.130094528198242,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_uk|decoder|L8|pooled_mean_all|seed1337|match_probe,random,lang_uk,uk,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_uk|decoder|L8|pooled_mean_all|seed1337
mean_diff|lang_xh|decoder|L8|pooled_mean_all|seed1337,mean_diff,lang_xh,xh,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,10.64189338684082,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_xh|decoder|L8|pooled_mean_all|seed1337|match_mean_diff,random,lang_xh,xh,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_xh|decoder|L8|pooled_mean_all|seed1337
probe|lang_xh|decoder|L8|pooled_mean_all|seed1337,probe,lang_xh,xh,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.159830927848816,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_xh|decoder|L8|pooled_mean_all|seed1337|match_probe,random,lang_xh,xh,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_xh|decoder|L8|pooled_mean_all|seed1337
mean_diff|lang_yo|decoder|L8|pooled_mean_all|seed1337,mean_diff,lang_yo,yo,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,13.318603515625,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_yo|decoder|L8|pooled_mean_all|seed1337|match_mean_diff,random,lang_yo,yo,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_yo|decoder|L8|pooled_mean_all|seed1337
probe|lang_yo|decoder|L8|pooled_mean_all|seed1337,probe,lang_yo,yo,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,0.9536995887756348,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_yo|decoder|L8|pooled_mean_all|seed1337|match_probe,random,lang_yo,yo,1,122,122,244,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_yo|decoder|L8|pooled_mean_all|seed1337
mean_diff|pooled_non_african|decoder|L8|pooled_mean_all|seed1337,mean_diff,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,1337,decoder,8,pooled_mean_all,pooled_standardized,768,4.197710037231445,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_non_african|decoder|L8|pooled_mean_all|seed1337|match_mean_diff,random,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_non_african|decoder|L8|pooled_mean_all|seed1337
probe|pooled_non_african|decoder|L8|pooled_mean_all|seed1337,probe,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,1337,decoder,8,pooled_mean_all,pooled_standardized,768,4.594304084777832,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_non_african|decoder|L8|pooled_mean_all|seed1337|match_probe,random,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_non_african|decoder|L8|pooled_mean_all|seed1337
mean_diff|pooled_all_balanced|decoder|L8|pooled_mean_all|seed1337,mean_diff,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,1337,decoder,8,pooled_mean_all,pooled_standardized,768,4.981312274932861,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_all_balanced|decoder|L8|pooled_mean_all|seed1337|match_mean_diff,random,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_all_balanced|decoder|L8|pooled_mean_all|seed1337
probe|pooled_all_balanced|decoder|L8|pooled_mean_all|seed1337,probe,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,1337,decoder,8,pooled_mean_all,pooled_standardized,768,4.747898101806641,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_all_balanced|decoder|L8|pooled_mean_all|seed1337|match_probe,random,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_all_balanced|decoder|L8|pooled_mean_all|seed1337
mean_diff|pooled_african|decoder|L8|pooled_mean_all|seed1337,mean_diff,pooled_african,yo|xh,2,244,244,488,1337,decoder,8,pooled_mean_all,pooled_standardized,768,10.357389450073242,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_african|decoder|L8|pooled_mean_all|seed1337|match_mean_diff,random,pooled_african,yo|xh,2,244,244,488,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_african|decoder|L8|pooled_mean_all|seed1337
probe|pooled_african|decoder|L8|pooled_mean_all|seed1337,probe,pooled_african,yo|xh,2,244,244,488,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.3818132877349854,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_african|decoder|L8|pooled_mean_all|seed1337|match_probe,random,pooled_african,yo|xh,2,244,244,488,1337,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_african|decoder|L8|pooled_mean_all|seed1337
mean_diff|lang_am|decoder|L8|pooled_mean_content|seed1337,mean_diff,lang_am,am,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,9.104961395263672,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|decoder|L8|pooled_mean_content|seed1337|match_mean_diff,random,lang_am,am,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_am|decoder|L8|pooled_mean_content|seed1337
probe|lang_am|decoder|L8|pooled_mean_content|seed1337,probe,lang_am,am,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,1.656879186630249,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|decoder|L8|pooled_mean_content|seed1337|match_probe,random,lang_am,am,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_am|decoder|L8|pooled_mean_content|seed1337
mean_diff|lang_ar|decoder|L8|pooled_mean_content|seed1337,mean_diff,lang_ar,ar,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,2.8274247646331787,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|decoder|L8|pooled_mean_content|seed1337|match_mean_diff,random,lang_ar,ar,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_ar|decoder|L8|pooled_mean_content|seed1337
probe|lang_ar|decoder|L8|pooled_mean_content|seed1337,probe,lang_ar,ar,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,2.192267417907715,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|decoder|L8|pooled_mean_content|seed1337|match_probe,random,lang_ar,ar,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_ar|decoder|L8|pooled_mean_content|seed1337
mean_diff|lang_de|decoder|L8|pooled_mean_content|seed1337,mean_diff,lang_de,de,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,2.908080816268921,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|decoder|L8|pooled_mean_content|seed1337|match_mean_diff,random,lang_de,de,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_de|decoder|L8|pooled_mean_content|seed1337
probe|lang_de|decoder|L8|pooled_mean_content|seed1337,probe,lang_de,de,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,2.1861281394958496,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|decoder|L8|pooled_mean_content|seed1337|match_probe,random,lang_de,de,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_de|decoder|L8|pooled_mean_content|seed1337
mean_diff|lang_en|decoder|L8|pooled_mean_content|seed1337,mean_diff,lang_en,en,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,4.527584075927734,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|decoder|L8|pooled_mean_content|seed1337|match_mean_diff,random,lang_en,en,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_en|decoder|L8|pooled_mean_content|seed1337
probe|lang_en|decoder|L8|pooled_mean_content|seed1337,probe,lang_en,en,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,1.9378232955932617,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|decoder|L8|pooled_mean_content|seed1337|match_probe,random,lang_en,en,1,122,122,244,1337,decoder,8,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed1337_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_en|decoder|L8|pooled_mean_content|seed1337
